text|created_at
If Nancy Pelosi thinks that Walls are “immoral,” why isn’t she requesting that we take down all of the existing Walls between the U.S. and Mexico, even the new ones just built in San Diego at their very strong urging. Let millions of unchecked “strangers” just flow into the U.S.|01-21-2019 22:08:55
China posts slowest economic numbers since 1990 due to U.S. trade tensions and new policies. Makes so much sense for China to finally do a Real Deal, and stop playing around!|01-21-2019 21:57:59
Today, it was my great honor to visit the Martin Luther King Jr. Memorial with @VP Mike Pence, in honor of #MLKDay https://t.co/YsDEA3kygd|01-21-2019 17:46:05
Democrats campaigned on working within Washington and “getting things done!” How is that working out? #2020TAKEBACKTHEHOUSE|01-21-2019 15:40:50
Today we celebrate Dr. Martin Luther King, Jr. for standing up for the self-evident truth Americans hold so dear, that no matter what the color of our skin or the place of our birth, we are all created equal by God. #MLKDay https://t.co/pEaVpCB8M4|01-21-2019 15:39:09
Last year was the best year for American Manufacturing job growth since 1997, or 21 years. The previous administration said manufacturing will not come back to the U.S., “you would need a magic wand.” I guess I found the MAGIC WAND - and it is only getting better!|01-21-2019 15:22:36
“No President in modern times has kept more promises than Donald Trump!” Thank you Bill Bennett @SteveHiltonx|01-21-2019 05:03:01
Curt Schilling deserves to be in the Baseball Hall of Fame. Great record, especially when under pressure and when it mattered most. Do what everyone in Baseball knows is right! @marklevinshow|01-21-2019 04:08:13
Congratulations to Bob Kraft, Bill Belichick, Tom Brady and the entire New England Patriots team on a great game and season. Will be a fantastic Super Bowl!|01-21-2019 03:43:06
To all of the great people who are working so hard for your Country and not getting paid I say, THANK YOU - YOU ARE GREAT PATRIOTS! We must now work together, after decades of abuse, to finally fix the Humanitarian, Criminal &amp; Drug Crisis at our Border. WE WILL WIN BIG!|01-21-2019 01:25:06
A truly great First Lady who doesn’t get the credit she deserves! https://t.co/Wc9bYtoLKq|01-21-2019 00:50:08
Thanks James! https://t.co/iTdCEEiiRv|01-21-2019 00:48:09
Will do a fantastic job! https://t.co/YkcenJhzsK|01-21-2019 00:37:50
https://t.co/yQkCrpooIT|01-20-2019 18:16:46
The Media is not giving us credit for the tremendous progress we have made with North Korea. Think of where we were at the end of the Obama Administration compared to now. Great meeting this week with top Reps. Looking forward to meeting with Chairman Kim at end of February!|01-20-2019 18:16:22
Thank you David! https://t.co/zsmNfTjEDR|01-20-2019 14:33:25
Don’t forget, we are building and renovating big sections of Wall right now. Moving quickly, and will cost far less than previous politicians thought possible. Building, after all, is what I do best, even when money is not readily available!|01-20-2019 14:20:57
Wow, just heard that my poll numbers with Hispanics has gone up 19%, to 50%. That is because they know the Border issue better than anyone, and they want Security, which can only be gotten with a Wall.|01-20-2019 14:03:26
Nancy, I am still thinking about the State of the Union speech, there are so many options - including doing it as per your written offer (made during the Shutdown, security is no problem), and my written acceptance. While a contract is a contract, I’ll get back to you soon!|01-20-2019 13:51:26
Nancy Pelosi has behaved so irrationally &amp; has gone so far to the left that she has now officially become a Radical Democrat. She is so petrified of the “lefties” in her party that she has lost control...And by the way, clean up the streets in San Francisco, they are disgusting!|01-20-2019 13:35:46
No, Amnesty is not a part of my offer. It is a 3 year extension of DACA. Amnesty will be used only on a much bigger deal, whether on immigration or something else. Likewise there will be no big push to remove the 11,000,000 plus people who are here illegally-but be careful Nancy!|01-20-2019 13:23:28
Nancy Pelosi and some of the Democrats turned down my offer yesterday before I even got up to speak. They don’t see crime &amp; drugs, they only see 2020 - which they are not going to win. Best economy! They should do the right thing for the Country &amp; allow people to go back to work.|01-20-2019 13:11:51
Be careful and try staying in your house. Large parts of the Country are suffering from  tremendous amounts of snow and near record setting cold. Amazing how big this system is. Wouldn’t be bad to have a little of that good old fashioned Global Warming right now!|01-20-2019 12:59:35
Always heard that as President, “it’s all about the economy!” Well, we have one of the best economies in the history of our Country. Big GDP, lowest unemployment, companies coming back to the U.S. in BIG numbers, great new trade deals happening, &amp; more. But LITTLE media mention!|01-20-2019 12:40:04
https://t.co/bJ81QkOObW|01-19-2019 21:24:23
I will be live from the White House at 4:00 P.M.|01-19-2019 19:08:41
Mexico is doing NOTHING to stop the Caravan which is now fully formed and heading to the United States. We stopped the last two - many are still in Mexico but can’t get through our Wall, but it takes a lot of Border Agents if there is no Wall. Not easy!|01-19-2019 14:09:37
Many people are saying that the Mainstream Media will have a very hard time restoring credibility because of the way they have treated me over the past 3 years (including the election lead-up), as highlighted by the disgraceful Buzzfeed story &amp; the even more disgraceful coverage!|01-19-2019 13:50:09
The Economy is one of the best in our history, with unemployment at a 50 year low, and the Stock Market ready to again break a record (set by us many times) - &amp; all you heard yesterday, based on a phony story, was Impeachment. You want to see a Stock Market Crash, Impeach Trump!|01-19-2019 12:51:30
.@newtgingrich just stated that there has been no president since Abraham Lincoln who has been treated worse or more unfairly by the media than your favorite President, me! At the same time there has been no president who has accomplished more in his first two years in office!|01-19-2019 12:11:38
Will be leaving for Dover to be with the families of 4 very special people who lost their lives in service to our Country!|01-19-2019 11:29:21
Fake News is truly the ENEMY OF THE PEOPLE!|01-19-2019 03:24:49
Remember it was Buzzfeed that released the totally discredited “Dossier,” paid for by Crooked Hillary Clinton and the Democrats (as opposition research), on which the entire Russian probe is based! A very sad day for journalism, but a great day for our Country!|01-19-2019 03:02:50
https://t.co/wjqVvTqeky|01-19-2019 02:14:44
Just a son who loves his Dad. Nice! https://t.co/ZI4012Ld7S|01-19-2019 01:12:08
I will be making a major announcement concerning the Humanitarian Crisis on our Southern Border, and the Shutdown, tomorrow afternoon at 3 P.M., live from the @WhiteHouse.|01-18-2019 22:51:00
https://t.co/6xciJ0ubp0|01-18-2019 16:58:04
AMERICA FIRST!|01-18-2019 16:00:07
MAKE AMERICA GREAT AGAIN!|01-18-2019 15:59:35
Never seen the Republican Party so unified. No “Cave” on the issue of Border and National Security. A beautiful thing to see, especially when you hear the new rhetoric spewing from the mouths of the Democrats who talk Open Border, High Taxes and Crime. Stop Criminals &amp; Drugs now!|01-18-2019 15:58:37
Kevin Corke, @FoxNews “Don’t forget, Michael Cohen has already been convicted of perjury and fraud, and as recently as this week, the Wall Street Journal has suggested that he may have stolen tens of thousands of dollars....”  Lying to reduce his jail time! Watch father-in-law!|01-18-2019 15:02:41
Another big Caravan heading our way. Very hard to stop without a Wall!|01-18-2019 14:13:56
